1000
0	711.5122364	-3.145706788e-15
1	-71.84607794	-0.07974998742
2	-18.3413194	-118.6234986
3	-7.947912667	-0.08597899689
4	-4.495889744	0.4051764129
5	-2.88388862	47.03078135
6	-1.755343525	0.3248044332
7	-1.793659009	-0.4434304476
8	-1.060334636	0.3186006025
44	-0.4139094284	1.659083189
45	-0.03583876032	-2.115794349
46	0.8842536522	2.319523429
47	-1.826403561	-2.4685824
48	2.257669079	1.981492362
49	-2.864924734	-0.9210371603
50	3.133202801	4.164372029e-09
51	-2.80295655	0.9016526111
52	2.164799769	-1.920956221
53	-1.734140079	2.351186788
54	0.8461201626	-2.139978439
55	-0.0240704244	1.920640333
56	-0.3274475797	-1.4871701
112	-0.6343980744	-0.9685479605
113	-0.7857533103	1.07339103
116	0.9320355481	-0.3999393571
117	-1.043829537	-1.429124122
118	-1.282238266	1.665865623
119	1.45515019	0.4745403372
121	2.106658767	-0.6861741534
122	-2.805237635	-3.938773969
123	-4.291566031	5.89993887
124	8.4861687	2.677330184
125	-0.004858509732	-9.406718315
126	-8.441995637	2.66273844
127	4.226027056	5.82311631
128	2.746633092	-3.862736998
129	-2.066796516	-0.6700556366
131	-1.406675557	0.4556119013
132	1.209534778	1.599932149
133	0.9921509315	-1.371526187
137	0.7054221821	0.9765558869
138	0.5898678781	-0.8817220808
862	0.6510105355	0.8372993399
863	0.6433032449	-0.8910565049
867	1.058446682	1.462774459
868	1.142121635	-1.648910664
869	-1.364301846	-0.4418438479
871	-2.110652084	0.6843051741
872	2.818844319	3.810272471
873	4.152527428	-5.72195275
874	-8.395750294	-2.805066972
875	-0.004858509733	9.566947641
876	8.438207754	-2.824938799
877	-4.212511084	-5.791129071
878	-2.885790631	3.880248792
879	2.157398495	0.7026604902
881	1.40240646	-0.4574028606
882	-1.19519553	-1.729105873
883	-1.132630743	1.551348497
884	0.9880413267	0.2275712945
887	-0.6892928924	-0.9406246547
888	-0.7329453786	0.8969491529
943	-0.8265186464	1.106736571
944	0.6047900456	-1.381962292
945	-0.0240704244	1.920640332
946	-0.5780893512	-2.243287736
947	1.367150376	1.917373324
948	-2.531109649	-1.490821679
949	3.056977228	1.002355292
950	-3.19135252	-4.163850109e-09
951	3.109433151	-1.020149389
952	-2.623439862	1.564840868
953	1.46018221	-2.055014835
954	-0.6545576485	2.416450778
955	-0.03583876032	-2.115794346
956	0.6331677229	1.563488922
957	-0.9190441421	-1.210963893
992	-1.450167481	-0.03537046143
993	-1.406231136	-0.08981827204
994	-1.993513584	0.4082076344
995	-2.88388862	47.03078136
996	-4.259652941	0.321885708
997	-8.329068886	-0.4386375324
998	-17.96093301	118.8998655
999	-72.08088511	0.003456512919
